provider_id,provider_name,provider_type,state,city,network_tier,avg_billing_amount,peer_avg_billing,billing_ratio,active,is_anomaly,is_fraud_ring
SRV0069,"Ray, Sehgal and Chacko Surveyors",Surveyor,Punjab,Ajmer,Network-A,4070.78,5000,0.814,True,False,False
SRV0070,Zachariah-Ganguly Surveyors,Surveyor,Gujarat,Siwan,Network-C,5499.84,5000,1.1,True,False,False
SRV0071,Seth-Barman Surveyors,Surveyor,Uttar Pradesh,Madhyamgram,Network-B,4779.09,5000,0.956,True,False,False
SRV0072,"Mann, Ganesh and Acharya Surveyors",Surveyor,Uttar Pradesh,Ongole,Network-B,5009.33,5000,1.002,True,False,False
SRV0073,Krishna-Rai Surveyors,Surveyor,Karnataka,Rajpur Sonarpur,Network-C,5439.38,5000,1.088,True,False,False
SRV0074,"Uppal, Manda and Bath Surveyors",Surveyor,Uttar Pradesh,Deoghar,Out-of-Network,4263.35,5000,0.853,True,False,False
SRV0075,"Boase, Mital and Chakraborty Surveyors",Surveyor,Uttar Pradesh,Bhilai,Network-C,4557.72,5000,0.912,True,False,False
SRV0076,Mammen Group Surveyors,Surveyor,Gujarat,Phagwara,Network-B,5042.97,5000,1.009,True,False,False
SRV0077,"Nadkarni, Oommen and Lal Surveyors",Surveyor,Telangana,Darbhanga,Network-A,5386.2,5000,1.077,True,False,False
SRV0078,Nagy LLC Surveyors,Surveyor,Karnataka,Jaunpur,Network-C,4313.55,5000,0.863,True,False,False
SRV0079,"Narasimhan, Babu and Deol Surveyors",Surveyor,West Bengal,Narasaraopet,Network-A,5383.72,5000,1.077,True,False,False
SRV0080,Agrawal-Andra Surveyors,Surveyor,Maharashtra,Haridwar,Network-C,4977.48,5000,0.995,True,False,False
SRV0081,"Suresh, Ramaswamy and Yohannan Surveyors",Surveyor,Gujarat,Solapur,Network-B,5730.48,5000,1.146,True,False,False
SRV0082,"Balasubramanian, Saxena and Dasgupta Surveyors",Surveyor,Punjab,Gandhinagar,Network-A,5693.08,5000,1.139,True,False,False
SRV0083,"Parmar, Ram and Goel Surveyors",Surveyor,Madhya Pradesh,Amravati,Network-A,4873.69,5000,0.975,True,False,False
SRV0084,Prabhakar-Hans Surveyors,Surveyor,Maharashtra,Bangalore,Network-B,5492.55,5000,1.099,True,False,False
SRV0085,Bahri LLC Surveyors,Surveyor,Madhya Pradesh,Nellore,Network-B,4301.84,5000,0.86,True,False,False
SRV0086,Mitter Ltd Surveyors,Surveyor,Uttar Pradesh,Muzaffarpur,Out-of-Network,5761.61,5000,1.152,True,False,False
SRV0087,Patil-Bansal Surveyors,Surveyor,Jharkhand,Kumbakonam,Network-C,5909.41,5000,1.182,True,False,False
SRV0088,"Kadakia, Amble and Hayre Surveyors",Surveyor,Maharashtra,Bhubaneswar,Network-C,5545.08,5000,1.109,True,False,False
SRV0089,Tella-Tak Surveyors,Surveyor,Uttar Pradesh,Suryapet,Network-B,4547.21,5000,0.909,True,False,False
SRV0090,Gill Inc Surveyors,Surveyor,Karnataka,Amritsar,Out-of-Network,5015.93,5000,1.003,True,False,False
SRV0091,Lad PLC Surveyors,Surveyor,Karnataka,Nagaon,Network-C,5040.1,5000,1.008,True,False,False
SRV0092,"Mahal, Handa and Bajaj Surveyors",Surveyor,Uttar Pradesh,Karaikudi,Network-B,4865.16,5000,0.973,True,False,False
SRV0093,Agate-Sane Surveyors,Surveyor,Odisha,North Dumdum,Network-C,5762.33,5000,1.152,True,False,False
SRV0094,Ray-Mahal Surveyors,Surveyor,West Bengal,Kadapa,Network-C,4568.6,5000,0.914,True,False,False
SRV0095,Tandon-Pathak Surveyors,Surveyor,Jharkhand,Rajahmundry,Network-C,4582.78,5000,0.917,True,False,False
SRV0096,Mall Group Surveyors,Surveyor,Tamil Nadu,Satna,Network-C,5317.14,5000,1.063,True,False,False
SRV0097,Ramanathan and Sons Surveyors,Surveyor,Delhi,Jodhpur,Network-C,4551.44,5000,0.91,True,False,False
SRV0098,"Bakshi, Kara and Sampath Surveyors",Surveyor,West Bengal,Kulti,Network-A,4273.3,5000,0.855,True,False,False
SRV0099,Gala LLC Surveyors,Surveyor,Karnataka,Rajkot,Network-A,5202.24,5000,1.04,True,False,False
SRV0100,"Chatterjee, Bala and Srinivasan Surveyors",Surveyor,Uttar Pradesh,Nagpur,Network-A,5113.73,5000,1.023,True,False,False
SRV0101,"Natt, Krishna and Kota Surveyors",Surveyor,Delhi,Bhalswa Jahangir Pur,Network-A,4004.82,5000,0.801,True,False,False
SRV0102,Oak Inc Surveyors,Surveyor,Gujarat,Saharsa,Network-C,5924.43,5000,1.185,True,False,False
SRV0103,Bora PLC Surveyors,Surveyor,Rajasthan,Bareilly,Network-A,4036.01,5000,0.807,True,False,False
SRV0104,"Sekhon, Dash and Chada Surveyors",Surveyor,Maharashtra,Visakhapatnam,Out-of-Network,5068.57,5000,1.014,True,False,False
SRV0105,Munshi-Bhattacharyya Surveyors,Surveyor,Maharashtra,Ghaziabad,Network-A,5756.06,5000,1.151,True,False,False
SRV0106,Bhakta-Mitra Surveyors,Surveyor,Karnataka,Amritsar,Network-B,5338.96,5000,1.068,True,False,False
SRV0107,Bhalla PLC Surveyors,Surveyor,Bihar,Durg,Network-A,4228.91,5000,0.846,True,False,False
SRV0108,Ratti-Char Surveyors,Surveyor,Maharashtra,Muzaffarpur,Network-A,4822.31,5000,0.964,True,False,False
SRV0109,"Anne, Setty and Rajagopalan Surveyors",Surveyor,Bihar,Haldia,Out-of-Network,5198.29,5000,1.04,True,False,False
SRV0110,"Chaudhuri, Nori and Bal Surveyors",Surveyor,Maharashtra,Hazaribagh,Network-B,5708.66,5000,1.142,True,False,False
SRV0111,Hans-Chokshi Surveyors,Surveyor,Maharashtra,Ahmedabad,Out-of-Network,5675.96,5000,1.135,True,False,False
SRV0112,"Bir, Hari and Date Surveyors",Surveyor,Gujarat,Raichur,Network-A,5380.19,5000,1.076,True,False,False
SRV0113,Srivastava-Saxena Surveyors,Surveyor,Tamil Nadu,Latur,Network-C,4590.63,5000,0.918,True,False,False
SRV0114,Basu Inc Surveyors,Surveyor,Maharashtra,Bijapur,Network-B,5334.59,5000,1.067,True,False,False
SRV0115,"Sarin, Varghese and Parmar Surveyors",Surveyor,Maharashtra,Ballia,Network-C,5020.88,5000,1.004,True,False,False
SRV0116,"Dhingra, Din and Singh Surveyors",Surveyor,Gujarat,Madanapalle,Network-C,5430.25,5000,1.086,True,False,False
SRV0117,Manne-Pillay Surveyors,Surveyor,Odisha,Kadapa,Network-C,4499.05,5000,0.9,True,False,False
SRV0118,"Dhillon, Bhandari and Khanna Surveyors",Surveyor,West Bengal,Bhusawal,Network-C,4803.04,5000,0.961,True,False,False
SRV0119,Hayre-Iyer Surveyors,Surveyor,West Bengal,Coimbatore,Network-B,4230.06,5000,0.846,False,False,False
SRV0120,Gulati-Soni Surveyors,Surveyor,Uttar Pradesh,Ghaziabad,Network-B,4493.63,5000,0.899,True,False,False
SRV0121,"Narula, Nayak and Mistry Surveyors",Surveyor,Uttar Pradesh,Ozhukarai,Network-B,5737.0,5000,1.147,True,False,False
SRV0122,Cheema Group Surveyors,Surveyor,West Bengal,Shimla,Network-C,4509.09,5000,0.902,True,False,False
SRV0123,Aggarwal Ltd Surveyors,Surveyor,Andhra Pradesh,Berhampur,Out-of-Network,4522.01,5000,0.904,True,False,False
SRV0124,Kala-Khare Surveyors,Surveyor,Uttar Pradesh,Bathinda,Network-A,5695.76,5000,1.139,False,False,False
SRV0125,"Prashad, Jha and Ratta Surveyors",Surveyor,Maharashtra,Chennai,Network-B,4748.18,5000,0.95,True,False,False
SRV0126,Anne-Borah Surveyors,Surveyor,Uttarakhand,Ludhiana,Network-B,5158.52,5000,1.032,True,False,False
SRV0127,"Contractor, Dhar and Mannan Surveyors",Surveyor,Uttar Pradesh,Jammu,Network-A,5885.58,5000,1.177,False,False,False
SRV0128,"Parsa, Bassi and Balan Surveyors",Surveyor,Punjab,Davanagere,Network-B,5572.78,5000,1.115,True,False,False
SRV0129,Ghosh-Kanda Surveyors,Surveyor,Delhi,Akola,Network-C,4299.01,5000,0.86,True,False,False
SRV0130,Korpal-Gokhale Surveyors,Surveyor,Telangana,Lucknow,Network-C,4421.21,5000,0.884,True,False,False
SRV0131,Lala Inc Surveyors,Surveyor,West Bengal,Durgapur,Network-B,4088.91,5000,0.818,True,False,False
SRV0132,Choudhry-Nigam Surveyors,Surveyor,Karnataka,Farrukhabad,Out-of-Network,4605.38,5000,0.921,False,False,False
SRV0133,Khatri-Pingle Surveyors,Surveyor,Maharashtra,Tirunelveli,Network-A,4548.14,5000,0.91,True,False,False
SRV0134,"Saraf, Bhattacharyya and Dani Surveyors",Surveyor,Tamil Nadu,Bikaner,Network-A,4897.37,5000,0.979,True,False,False
SRV0135,Handa PLC Surveyors,Surveyor,Bihar,Dindigul,Network-B,5011.31,5000,1.002,True,False,False
SRV0136,Sanghvi-Konda Surveyors,Surveyor,Uttar Pradesh,Tadepalligudem,Network-A,5845.98,5000,1.169,True,False,False
SRV0137,"Gulati, Wason and Menon Surveyors",Surveyor,Haryana,Khammam,Network-C,4071.06,5000,0.814,True,False,False
SRV0138,Bera Ltd Surveyors,Surveyor,Telangana,Cuttack,Network-B,5726.98,5000,1.145,True,False,False
SRV0139,"Suresh, Kadakia and Bumb Surveyors",Surveyor,Uttar Pradesh,Srikakulam,Network-A,4319.86,5000,0.864,True,False,False
SRV0140,Ganesh PLC Surveyors,Surveyor,Uttar Pradesh,Danapur,Network-A,5750.88,5000,1.15,True,False,False
SRV0141,Tara-Venkataraman Surveyors,Surveyor,Maharashtra,Mangalore,Network-B,4236.25,5000,0.847,True,False,False
SRV0142,Prakash-Vora Surveyors,Surveyor,Maharashtra,Shimla,Network-C,5150.54,5000,1.03,True,False,False
SRV0143,Loyal-Rattan Surveyors,Surveyor,Rajasthan,Dhule,Network-C,5398.62,5000,1.08,True,False,False
SRV0144,Jain Group Surveyors,Surveyor,Rajasthan,Tenali,Network-C,4866.24,5000,0.973,True,False,False
SRV0145,Mohan Group Surveyors,Surveyor,Maharashtra,Aurangabad,Network-C,5937.82,5000,1.188,True,False,False
SRV0146,Prasad LLC Surveyors,Surveyor,Uttar Pradesh,Guntur,Network-C,5498.66,5000,1.1,True,False,False
SRV0147,Merchant Group Surveyors,Surveyor,Maharashtra,Berhampur,Network-B,4006.99,5000,0.801,True,False,False
SRV0148,"Barman, Shroff and Vala Surveyors",Surveyor,Uttar Pradesh,Purnia,Network-B,4508.3,5000,0.902,True,False,False
SRV0149,Sibal-Sankaran Surveyors,Surveyor,Maharashtra,Arrah,Network-C,5999.04,5000,1.2,True,False,False
SRV0150,Nadig-Mahajan Surveyors,Surveyor,Haryana,Nagpur,Network-B,4186.69,5000,0.837,True,False,False
SRV0151,Sathe and Sons Surveyors,Surveyor,Andhra Pradesh,Aurangabad,Network-A,4543.39,5000,0.909,True,False,False
SRV0152,Butala-Menon Surveyors,Surveyor,Telangana,Bally,Network-A,5731.99,5000,1.146,True,False,False
SRV0153,Chaudhari Inc Surveyors,Surveyor,Bihar,Karimnagar,Network-A,5430.41,5000,1.086,True,False,False
SRV0154,Iyer LLC Surveyors,Surveyor,Maharashtra,Ozhukarai,Network-A,5970.59,5000,1.194,True,False,False
SRV0155,Mittal-Maharaj Surveyors,Surveyor,Madhya Pradesh,Mahbubnagar,Network-C,4489.77,5000,0.898,True,False,False
SRV0156,Lal Inc Surveyors,Surveyor,Uttar Pradesh,Ichalkaranji,Network-B,4005.74,5000,0.801,True,False,False
SRV0157,Raval-Ravi Surveyors,Surveyor,Andhra Pradesh,Chittoor,Out-of-Network,5283.63,5000,1.057,True,False,False
SRV0158,"Vala, Dixit and Rao Surveyors",Surveyor,Gujarat,Ambattur,Network-C,5354.51,5000,1.071,True,False,False
SRV0159,"Kadakia, Som and Kaur Surveyors",Surveyor,Uttar Pradesh,Surendranagar Dudhrej,Network-B,5584.93,5000,1.117,True,False,False
SRV0160,Chada-Munshi Surveyors,Surveyor,Bihar,Haldia,Network-C,5587.77,5000,1.118,True,False,False
SRV0161,"Sahni, Kadakia and Sarna Surveyors",Surveyor,Andhra Pradesh,Proddatur,Network-C,4412.19,5000,0.882,True,False,False
SRV0162,Prasad and Sons Surveyors,Surveyor,Rajasthan,Farrukhabad,Network-A,4143.99,5000,0.829,False,False,False
SRV0163,"Andra, Tata and Pant Surveyors",Surveyor,Uttarakhand,Kamarhati,Network-B,5321.32,5000,1.064,True,False,False
SRV0164,Sandal-Raval Surveyors,Surveyor,Tamil Nadu,Anantapur,Network-B,5041.84,5000,1.008,True,False,False
SRV0165,"Bajaj, Balay and Dewan Surveyors",Surveyor,Punjab,Bathinda,Out-of-Network,5576.09,5000,1.115,True,False,False
SRV0166,"Raman, Raj and Jayaraman Surveyors",Surveyor,Karnataka,Rajkot,Network-C,4271.57,5000,0.854,True,False,False
SRV0167,"Raju, Guha and Soman Surveyors",Surveyor,Haryana,Ozhukarai,Network-C,5612.44,5000,1.122,True,False,False
SRV0168,"Seth, Modi and Chander Surveyors",Surveyor,Gujarat,Vasai-Virar,Network-C,4735.02,5000,0.947,True,False,False
SRV0169,"Goel, Balay and Suresh Surveyors",Surveyor,Maharashtra,Gaya,Network-B,5366.1,5000,1.073,True,False,False
SRV0170,Boase Group Surveyors,Surveyor,Maharashtra,Tiruppur,Network-C,4072.13,5000,0.814,True,False,False
SRV0171,Manne Ltd Surveyors,Surveyor,Tamil Nadu,Malda,Network-C,5187.57,5000,1.038,True,False,False
SRV0172,Pillay PLC Surveyors,Surveyor,Gujarat,Tirunelveli,Network-B,5884.26,5000,1.177,True,False,False
SRV0173,Roy-Raman Surveyors,Surveyor,Odisha,Bhubaneswar,Network-B,4902.13,5000,0.98,True,False,False
SRV0174,Yadav Group Surveyors,Surveyor,Uttar Pradesh,Coimbatore,Network-C,4912.5,5000,0.983,True,False,False
SRV0175,Jhaveri-De Surveyors,Surveyor,Karnataka,Tirupati,Network-A,5443.58,5000,1.089,True,False,False
SRV0176,Soman-Dutt Surveyors,Surveyor,Gujarat,Dharmavaram,Network-C,5958.46,5000,1.192,True,False,False
SRV0177,Thakkar Ltd Surveyors,Surveyor,Maharashtra,Bally,Network-B,4333.59,5000,0.867,True,False,False
SRV0178,Amble and Sons Surveyors,Surveyor,Rajasthan,Rajkot,Network-A,4309.45,5000,0.862,True,False,False
SRV0179,Koshy-Vora Surveyors,Surveyor,Karnataka,Jehanabad,Network-C,5253.55,5000,1.051,True,False,False
SRV0180,Sharma-Shere Surveyors,Surveyor,Telangana,Mysore,Network-C,5250.43,5000,1.05,True,False,False
SRV0181,Shan-Palan Surveyors,Surveyor,Madhya Pradesh,Katni,Network-B,4836.79,5000,0.967,True,False,False
SRV0182,"Gill, Sagar and Krish Surveyors",Surveyor,Madhya Pradesh,Tadipatri,Network-B,4069.14,5000,0.814,True,False,False
SRV0183,"Sankaran, Shankar and Rajagopalan Surveyors",Surveyor,Telangana,Jehanabad,Network-B,5612.33,5000,1.122,True,False,False
SRV0184,Ramaswamy Ltd Surveyors,Surveyor,Uttar Pradesh,Mathura,Network-C,4196.57,5000,0.839,True,False,False
SRV0185,Mahal Ltd Surveyors,Surveyor,Andhra Pradesh,Jabalpur,Network-B,5585.02,5000,1.117,True,False,False
SRV0186,"Kalla, Tak and Sabharwal Surveyors",Surveyor,Punjab,Arrah,Network-B,4121.23,5000,0.824,False,False,False
SRV0187,Cheema PLC Surveyors,Surveyor,Bihar,Alappuzha,Network-A,5221.78,5000,1.044,True,False,False
SRV0188,Gala-Krishnan Surveyors,Surveyor,Maharashtra,Guna,Network-C,4033.65,5000,0.807,True,False,False
SRV0189,Shere Inc Surveyors,Surveyor,Uttar Pradesh,Surendranagar Dudhrej,Out-of-Network,4876.67,5000,0.975,True,False,False
SRV0190,Oza-Rastogi Surveyors,Surveyor,Uttar Pradesh,Sikar,Network-C,4827.32,5000,0.965,True,False,False
SRV0191,Anne LLC Surveyors,Surveyor,Assam,Bhavnagar,Network-B,5819.74,5000,1.164,True,False,False
SRV0192,Shetty-Sundaram Surveyors,Surveyor,Karnataka,Jabalpur,Network-C,5664.14,5000,1.133,True,False,False
SRV0193,Kibe Ltd Surveyors,Surveyor,Uttar Pradesh,Kolhapur,Network-B,4697.01,5000,0.939,True,False,False
SRV0194,Mallick-Edwin Surveyors,Surveyor,Maharashtra,Surat,Out-of-Network,5032.78,5000,1.007,True,False,False
SRV0195,"Chaudhry, Goel and Menon Surveyors",Surveyor,Madhya Pradesh,Deoghar,Network-B,4709.82,5000,0.942,True,False,False
SRV0196,"Raman, Ganguly and Brahmbhatt Surveyors",Surveyor,Kerala,Darbhanga,Network-B,5233.95,5000,1.047,True,False,False
SRV0197,Sastry LLC Surveyors,Surveyor,Rajasthan,Thrissur,Network-B,4906.05,5000,0.981,True,False,False
SRV0198,"Banerjee, Walia and Kalita Surveyors",Surveyor,Uttar Pradesh,Nashik,Network-C,4749.61,5000,0.95,True,False,False
SRV0199,"Virk, Chauhan and Ramakrishnan Surveyors",Surveyor,Tamil Nadu,Raiganj,Network-B,5263.6,5000,1.053,True,False,False
SRV0200,Agrawal Inc Surveyors,Surveyor,Uttar Pradesh,Panihati,Network-A,5111.42,5000,1.022,True,False,False
SRV0201,Prasad and Sons Surveyors,Surveyor,Madhya Pradesh,Mysore,Network-C,4986.14,5000,0.997,True,False,False
SRV0202,Sama Inc Surveyors,Surveyor,Uttar Pradesh,Naihati,Network-C,5052.58,5000,1.011,True,False,False
SRV0203,Bhatnagar and Sons Surveyors,Surveyor,Madhya Pradesh,Rourkela,Network-C,4335.87,5000,0.867,True,False,False
SRV0204,"Ganesh, Basu and Sagar Surveyors",Surveyor,Karnataka,Khammam,Network-A,5003.61,5000,1.001,True,False,False
SRV0205,Gupta-Johal Surveyors,Surveyor,Rajasthan,Haldia,Network-A,4247.01,5000,0.849,True,False,False
SRV0206,Kata and Sons Surveyors,Surveyor,Tamil Nadu,Raurkela Industrial Township,Out-of-Network,4979.78,5000,0.996,False,False,False
SRV0207,Ghose-Aurora Surveyors,Surveyor,Punjab,Satna,Network-B,4029.95,5000,0.806,True,False,False
SRV0208,Ramachandran and Sons Surveyors,Surveyor,Rajasthan,Muzaffarnagar,Network-C,4987.84,5000,0.998,True,False,False
SRV0209,Mallick Ltd Surveyors,Surveyor,Haryana,Varanasi,Out-of-Network,4801.44,5000,0.96,True,False,False
SRV0210,Kamdar Group Surveyors,Surveyor,Assam,Khora ,Network-C,5966.76,5000,1.193,True,False,False
SRV0211,Chaudry-Yadav Surveyors,Surveyor,Tamil Nadu,Chandrapur,Out-of-Network,5445.66,5000,1.089,True,False,False
SRV0212,Nair Ltd Surveyors,Surveyor,Punjab,Guntur,Network-A,4443.36,5000,0.889,True,False,False
SRV0213,Gill-Nadkarni Surveyors,Surveyor,Gujarat,Jabalpur,Out-of-Network,5991.2,5000,1.198,True,False,False
SRV0214,Badami-Sen Surveyors,Surveyor,Tamil Nadu,Sasaram,Network-B,4279.02,5000,0.856,True,False,False
SRV0215,"Kaul, Thakur and Arya Surveyors",Surveyor,Gujarat,Jaipur,Network-B,4430.04,5000,0.886,True,False,False
SRV0216,"Dash, More and Khalsa Surveyors",Surveyor,Gujarat,Latur,Out-of-Network,4170.44,5000,0.834,True,False,False
SRV0217,"Buch, Bhasin and Devan Surveyors",Surveyor,Maharashtra,Panchkula,Network-B,5035.21,5000,1.007,False,False,False
SRV0218,Jaggi-Doshi Surveyors,Surveyor,Rajasthan,Kurnool,Network-B,5361.93,5000,1.072,True,False,False
SRV0219,"Barad, Khanna and Sawhney Surveyors",Surveyor,Maharashtra,Guntur,Network-B,4452.87,5000,0.891,True,False,False
SRV0220,Nadkarni-Baral Surveyors,Surveyor,Andhra Pradesh,Tumkur,Network-B,5355.74,5000,1.071,True,False,False
SRV0221,Karnik Ltd Surveyors,Surveyor,Assam,Tiruvottiyur,Network-C,4795.55,5000,0.959,True,False,False
SRV0222,Jha PLC Surveyors,Surveyor,West Bengal,Kulti,Out-of-Network,4851.19,5000,0.97,True,False,False
SRV0223,"Kapadia, Raj and Verma Surveyors",Surveyor,Rajasthan,South Dumdum,Network-C,5244.69,5000,1.049,True,False,False
SRV0224,Ahuja-Bhattacharyya Surveyors,Surveyor,Assam,Coimbatore,Network-A,4308.84,5000,0.862,True,False,False
SRV0225,Ben Ltd Surveyors,Surveyor,West Bengal,Kurnool,Network-A,5203.72,5000,1.041,True,False,False
SRV0226,Chand and Sons Surveyors,Surveyor,Kerala,Noida,Network-B,5391.57,5000,1.078,True,False,False
SRV0227,"Brar, Sandhu and Sibal Surveyors",Surveyor,Maharashtra,Dehradun,Network-C,5490.71,5000,1.098,True,False,False
SRV0228,"Hora, Konda and Samra Surveyors",Surveyor,West Bengal,Medininagar,Network-B,5494.18,5000,1.099,True,False,False
SRV0229,Mitter LLC Surveyors,Surveyor,Tamil Nadu,Panihati,Network-C,5499.46,5000,1.1,True,False,False
SRV0230,Srivastava-Buch Surveyors,Surveyor,Karnataka,Sikar,Network-C,4560.58,5000,0.912,True,False,False
SRV0231,Ganesh-Sinha Surveyors,Surveyor,Telangana,Bhusawal,Network-C,4840.25,5000,0.968,True,False,False
SRV0232,"Sant, Dugal and Subramaniam Surveyors",Surveyor,Karnataka,Eluru,Network-A,4521.03,5000,0.904,True,False,False
SRV0233,Chacko-Mital Surveyors,Surveyor,Karnataka,Begusarai,Out-of-Network,4482.96,5000,0.897,True,False,False
SRV0234,"Gill, Kurian and Rai Surveyors",Surveyor,Odisha,Farrukhabad,Network-C,5287.92,5000,1.058,True,False,False
SRV0235,Mander-Prashad Surveyors,Surveyor,Uttar Pradesh,Madurai,Network-B,4135.7,5000,0.827,True,False,False
SRV0236,Deshpande-Singh Surveyors,Surveyor,Tamil Nadu,Bhatpara,Network-B,5097.1,5000,1.019,True,False,False
SRV0237,Agrawal Inc Surveyors,Surveyor,Kerala,Pallavaram,Network-C,5447.07,5000,1.089,True,False,False
SRV0238,Sagar-Rana Surveyors,Surveyor,Tamil Nadu,Yamunanagar,Network-C,5190.79,5000,1.038,True,False,False
SRV0239,Morar-Bobal Surveyors,Surveyor,Bihar,Agra,Network-C,5433.85,5000,1.087,True,False,False
SRV0240,Rajan PLC Surveyors,Surveyor,Jharkhand,Jammu,Network-B,4729.5,5000,0.946,True,False,False
SRV0241,Kumer-Pall Surveyors,Surveyor,Kerala,Arrah,Network-A,5152.78,5000,1.031,True,False,False
SRV0242,"Bhardwaj, Rajan and Samra Surveyors",Surveyor,Bihar,Latur,Network-B,5075.69,5000,1.015,True,False,False
SRV0243,Banerjee-Pathak Surveyors,Surveyor,Punjab,Siliguri,Network-B,5547.23,5000,1.109,True,False,False
SRV0244,Shah-Din Surveyors,Surveyor,Haryana,Shahjahanpur,Out-of-Network,5122.44,5000,1.024,False,False,False
SRV0245,"Edwin, Arora and Dada Surveyors",Surveyor,Uttar Pradesh,Yamunanagar,Network-A,5572.07,5000,1.114,True,False,False
SRV0246,Buch-Vasa Surveyors,Surveyor,West Bengal,Bhusawal,Out-of-Network,4548.82,5000,0.91,True,False,False
SRV0247,Sane LLC Surveyors,Surveyor,Karnataka,Orai,Network-C,5195.49,5000,1.039,True,False,False
SRV0248,"Raja, Morar and Sabharwal Surveyors",Surveyor,Andhra Pradesh,Moradabad,Network-A,4255.88,5000,0.851,True,False,False
SRV0249,"Padmanabhan, Dhar and Luthra Surveyors",Surveyor,Uttar Pradesh,Sikar,Network-B,5593.78,5000,1.119,True,False,False
SRV0250,"Morar, Ahuja and Ganguly Surveyors",Surveyor,Telangana,Mumbai,Network-B,5727.72,5000,1.146,True,False,False
SRV0251,Boase Ltd Surveyors,Surveyor,Telangana,Loni,Out-of-Network,5197.33,5000,1.039,True,False,False
SRV0252,Mani-Sankar Surveyors,Surveyor,Uttar Pradesh,Belgaum,Network-B,5623.14,5000,1.125,True,False,False
SRV0253,Grewal-Desai Surveyors,Surveyor,Andhra Pradesh,Morbi,Network-B,4147.22,5000,0.829,True,False,False
SRV0254,Thakkar Inc Surveyors,Surveyor,Andhra Pradesh,Tezpur,Network-C,4486.77,5000,0.897,True,False,False
SRV0255,Grewal and Sons Surveyors,Surveyor,Kerala,South Dumdum,Network-A,4053.87,5000,0.811,True,False,False
SRV0256,Lad Group Surveyors,Surveyor,West Bengal,Moradabad,Out-of-Network,4674.55,5000,0.935,True,False,False
SRV0257,"Ganesan, Buch and Memon Surveyors",Surveyor,Bihar,Burhanpur,Network-B,5199.4,5000,1.04,True,False,False
SRV0258,Malhotra Inc Surveyors,Surveyor,Rajasthan,Ludhiana,Network-C,4001.91,5000,0.8,True,False,False
SRV0259,"Keer, Sridhar and Sundaram Surveyors",Surveyor,Gujarat,Bangalore,Network-A,4332.2,5000,0.866,True,False,False
SRV0260,Lata Inc Surveyors,Surveyor,Bihar,Jalandhar,Network-C,5774.05,5000,1.155,True,False,False
SRV0261,Vig Inc Surveyors,Surveyor,Tamil Nadu,Madanapalle,Network-A,4170.59,5000,0.834,True,False,False
SRV0262,"Lata, Sunder and Solanki Surveyors",Surveyor,West Bengal,Mahbubnagar,Out-of-Network,4763.84,5000,0.953,True,False,False
SRV0263,Nayar-Prabhakar Surveyors,Surveyor,Maharashtra,Satna,Network-B,5959.32,5000,1.192,True,False,False
SRV0264,Patel Ltd Surveyors,Surveyor,Kerala,Burhanpur,Network-B,4250.13,5000,0.85,True,False,False
SRV0265,"Bhandari, Parekh and Narayanan Surveyors",Surveyor,Uttar Pradesh,Delhi,Network-A,5168.04,5000,1.034,True,False,False
SRV0266,Ratti-Dewan Surveyors,Surveyor,Delhi,Madanapalle,Network-A,4546.69,5000,0.909,True,False,False
SRV0267,Wali LLC Surveyors,Surveyor,Kerala,Arrah,Network-C,5439.37,5000,1.088,True,False,False
SRV0268,Soman-Varma Surveyors,Surveyor,Madhya Pradesh,Maheshtala,Network-C,5330.68,5000,1.066,True,False,False
SRV0269,Nagy Inc Surveyors,Surveyor,Karnataka,Ranchi,Network-B,5593.31,5000,1.119,True,False,False
SRV0270,"Nanda, Sawhney and Kaur Surveyors",Surveyor,Gujarat,Silchar,Out-of-Network,4231.16,5000,0.846,True,False,False
SRV0271,"Bumb, Pall and Sangha Surveyors",Surveyor,Uttar Pradesh,Salem,Network-C,5589.84,5000,1.118,True,False,False
SRV0272,"Rajan, Memon and Hayer Surveyors",Surveyor,Rajasthan,Saharsa,Network-C,5491.37,5000,1.098,True,False,False
SRV0273,"Thaman, Balay and Datta Surveyors",Surveyor,Delhi,Chandigarh,Network-B,4959.69,5000,0.992,True,False,False
SRV0274,Sibal-Ganguly Surveyors,Surveyor,Uttar Pradesh,Bhiwandi,Network-C,5352.3,5000,1.07,True,False,False
SRV0275,Zachariah-Khosla Surveyors,Surveyor,Maharashtra,Rajpur Sonarpur,Network-B,4469.86,5000,0.894,False,False,False
SRV0276,Chakraborty Inc Surveyors,Surveyor,Karnataka,Bhopal,Network-B,5143.8,5000,1.029,True,False,False
SRV0277,Narain Group Surveyors,Surveyor,Himachal Pradesh,Muzaffarnagar,Network-A,5282.84,5000,1.057,True,False,False
SRV0278,"Kurian, Soni and Dasgupta Surveyors",Surveyor,Karnataka,Deoghar,Network-A,5915.84,5000,1.183,True,False,False
SRV0279,"Swamy, Chana and Natarajan Surveyors",Surveyor,Tamil Nadu,Ramgarh,Network-B,5613.07,5000,1.123,True,False,False
SRV0280,"Bhattacharyya, Oza and Purohit Surveyors",Surveyor,Kerala,Kishanganj,Network-C,4459.77,5000,0.892,True,False,False
SRV0281,Kaul-Kapoor Surveyors,Surveyor,Madhya Pradesh,Bhiwandi,Network-A,5911.06,5000,1.182,True,False,False
