claim_id,fraud_label,label_source
CLM093888,0,clean
CLM093889,0,clean
CLM093890,0,clean
CLM093891,0,clean
CLM093892,0,clean
CLM093893,0,clean
CLM093894,0,clean
CLM093895,0,clean
CLM093896,0,clean
CLM093897,0,clean
CLM093898,0,clean
CLM093899,0,clean
CLM093900,0,clean
CLM093901,0,clean
CLM093902,0,clean
CLM093903,0,clean
CLM093904,1,random
CLM093905,0,clean
CLM093906,0,clean
CLM093907,0,clean
CLM093908,0,clean
CLM093909,0,clean
CLM093910,0,clean
CLM093911,0,clean
CLM093912,0,clean
CLM093913,0,clean
CLM093914,0,clean
CLM093915,0,clean
CLM093916,0,clean
CLM093917,0,clean
CLM093918,0,clean
CLM093919,0,clean
CLM093920,0,clean
CLM093921,0,clean
CLM093922,0,clean
CLM093923,1,random
CLM093924,0,clean
CLM093925,0,clean
CLM093926,0,clean
CLM093927,0,clean
CLM093928,0,clean
CLM093929,0,clean
CLM093930,0,clean
CLM093931,0,clean
CLM093932,0,clean
CLM093933,0,clean
CLM093934,0,clean
CLM093935,0,clean
CLM093936,0,clean
CLM093937,0,clean
CLM093938,0,clean
CLM093939,0,clean
CLM093940,0,clean
CLM093941,0,clean
CLM093942,1,random
CLM093943,0,clean
CLM093944,0,clean
CLM093945,0,clean
CLM093946,0,clean
CLM093947,0,clean
CLM093948,0,clean
CLM093949,0,clean
CLM093950,0,clean
CLM093951,0,clean
CLM093952,0,clean
CLM093953,1,random
CLM093954,0,clean
CLM093955,0,clean
CLM093956,0,clean
CLM093957,0,clean
CLM093958,0,clean
CLM093959,0,clean
CLM093960,0,clean
CLM093961,0,clean
CLM093962,0,clean
CLM093963,0,clean
CLM093964,0,clean
CLM093965,0,clean
CLM093966,0,clean
CLM093967,0,clean
CLM093968,0,clean
CLM093969,0,clean
CLM093970,0,clean
CLM093971,0,clean
CLM093972,0,clean
CLM093973,0,clean
CLM093974,0,clean
CLM093975,0,clean
CLM093976,0,clean
CLM093977,0,clean
CLM093978,0,clean
CLM093979,0,clean
CLM093980,1,random
CLM093981,0,clean
CLM093982,1,random
CLM093983,0,clean
CLM093984,0,clean
CLM093985,0,clean
CLM093986,0,clean
CLM093987,0,clean
CLM093988,0,clean
CLM093989,0,clean
CLM093990,0,clean
CLM093991,0,clean
CLM093992,0,clean
CLM093993,0,clean
CLM093994,0,clean
CLM093995,0,clean
CLM093996,0,clean
CLM093997,0,clean
CLM093998,0,clean
CLM093999,0,clean
CLM094000,0,clean
CLM094001,0,clean
CLM094002,0,clean
CLM094003,0,clean
CLM094004,0,clean
CLM094005,0,clean
CLM094006,1,random
CLM094007,0,clean
CLM094008,0,clean
CLM094009,0,clean
CLM094010,0,clean
CLM094011,0,clean
CLM094012,0,clean
CLM094013,0,clean
CLM094014,0,clean
CLM094015,0,clean
CLM094016,0,clean
CLM094017,0,clean
CLM094018,0,clean
CLM094019,0,clean
CLM094020,0,clean
CLM094021,0,clean
CLM094022,0,clean
CLM094023,0,clean
CLM094024,0,clean
CLM094025,0,clean
CLM094026,0,clean
CLM094027,0,clean
CLM094028,0,clean
CLM094029,0,clean
CLM094030,0,clean
CLM094031,0,clean
CLM094032,0,clean
CLM094033,0,clean
CLM094034,0,clean
CLM094035,0,clean
CLM094036,0,clean
CLM094037,0,clean
CLM094038,0,clean
CLM094039,0,clean
CLM094040,0,clean
CLM094041,1,random
CLM094042,0,clean
CLM094043,0,clean
CLM094044,0,clean
CLM094045,0,clean
CLM094046,0,clean
CLM094047,1,random
CLM094048,0,clean
CLM094049,0,clean
CLM094050,0,clean
CLM094051,0,clean
CLM094052,0,clean
CLM094053,1,random
CLM094054,0,clean
CLM094055,0,clean
CLM094056,0,clean
CLM094057,0,clean
CLM094058,0,clean
CLM094059,0,clean
CLM094060,0,clean
CLM094061,0,clean
CLM094062,0,clean
CLM094063,0,clean
CLM094064,0,clean
CLM094065,0,clean
CLM094066,0,clean
CLM094067,0,clean
CLM094068,0,clean
CLM094069,0,clean
CLM094070,0,clean
CLM094071,0,clean
CLM094072,0,clean
CLM094073,0,clean
CLM094074,0,clean
CLM094075,0,clean
CLM094076,0,clean
CLM094077,0,clean
CLM094078,0,clean
CLM094079,0,clean
CLM094080,0,clean
CLM094081,0,clean
CLM094082,0,clean
CLM094083,0,clean
CLM094084,0,clean
CLM094085,0,clean
CLM094086,0,clean
CLM094087,0,clean
CLM094088,0,clean
CLM094089,0,clean
CLM094090,0,clean
CLM094091,0,clean
CLM094092,0,clean
CLM094093,0,clean
CLM094094,0,clean
CLM094095,0,clean
CLM094096,0,clean
CLM094097,0,clean
CLM094098,0,clean
CLM094099,0,clean
CLM094100,0,clean
CLM094101,0,clean
CLM094102,0,clean
CLM094103,0,clean
CLM094104,0,clean
CLM094105,0,clean
CLM094106,0,clean
CLM094107,0,clean
CLM094108,0,clean
CLM094109,0,clean
CLM094110,0,clean
CLM094111,0,clean
CLM094112,0,clean
CLM094113,0,clean
CLM094114,0,clean
CLM094115,0,clean
CLM094116,0,clean
CLM094117,0,clean
CLM094118,0,clean
CLM094119,0,clean
CLM094120,0,clean
CLM094121,0,clean
CLM094122,0,clean
CLM094123,0,clean
CLM094124,0,clean
CLM094125,0,clean
CLM094126,0,clean
CLM094127,0,clean
CLM094128,0,clean
CLM094129,0,clean
CLM094130,0,clean
CLM094131,0,clean
CLM094132,0,clean
CLM094133,0,clean
CLM094134,0,clean
CLM094135,0,clean
CLM094136,0,clean
CLM094137,0,clean
CLM094138,0,clean
CLM094139,0,clean
CLM094140,0,clean
CLM094141,0,clean
CLM094142,0,clean
CLM094143,0,clean
CLM094144,0,clean
CLM094145,0,clean
CLM094146,0,clean
CLM094147,0,clean
CLM094148,0,clean
CLM094149,0,clean
CLM094150,0,clean
CLM094151,0,clean
CLM094152,0,clean
CLM094153,0,clean
CLM094154,0,clean
CLM094155,0,clean
CLM094156,0,clean
CLM094157,0,clean
CLM094158,0,clean
CLM094159,0,clean
CLM094160,0,clean
CLM094161,0,clean
CLM094162,0,clean
CLM094163,0,clean
CLM094164,0,clean
CLM094165,0,clean
CLM094166,0,clean
CLM094167,0,clean
CLM094168,0,clean
CLM094169,0,clean
CLM094170,0,clean
CLM094171,0,clean
CLM094172,0,clean
CLM094173,0,clean
CLM094174,1,random
CLM094175,0,clean
CLM094176,0,clean
CLM094177,0,clean
CLM094178,0,clean
CLM094179,0,clean
CLM094180,0,clean
CLM094181,0,clean
CLM094182,0,clean
CLM094183,0,clean
CLM094184,0,clean
CLM094185,0,clean
CLM094186,0,clean
CLM094187,0,clean
CLM094188,0,clean
CLM094189,0,clean
CLM094190,0,clean
CLM094191,0,clean
CLM094192,0,clean
CLM094193,0,clean
CLM094194,0,clean
CLM094195,0,clean
CLM094196,0,clean
CLM094197,0,clean
CLM094198,0,clean
CLM094199,0,clean
CLM094200,0,clean
CLM094201,0,clean
CLM094202,0,clean
CLM094203,0,clean
CLM094204,0,clean
CLM094205,0,clean
CLM094206,0,clean
CLM094207,0,clean
CLM094208,0,clean
CLM094209,0,clean
CLM094210,0,clean
CLM094211,0,clean
CLM094212,1,random
CLM094213,0,clean
CLM094214,0,clean
CLM094215,0,clean
CLM094216,0,clean
CLM094217,0,clean
CLM094218,0,clean
CLM094219,0,clean
CLM094220,0,clean
CLM094221,0,clean
CLM094222,0,clean
CLM094223,0,clean
CLM094224,0,clean
CLM094225,0,clean
CLM094226,0,clean
CLM094227,0,clean
CLM094228,0,clean
CLM094229,0,clean
CLM094230,0,clean
CLM094231,0,clean
CLM094232,0,clean
CLM094233,0,clean
CLM094234,0,clean
CLM094235,1,random
CLM094236,0,clean
CLM094237,0,clean
CLM094238,0,clean
CLM094239,1,random
CLM094240,0,clean
CLM094241,0,clean
CLM094242,0,clean
CLM094243,0,clean
CLM094244,0,clean
CLM094245,0,clean
CLM094246,0,clean
CLM094247,0,clean
CLM094248,0,clean
CLM094249,0,clean
CLM094250,0,clean
CLM094251,0,clean
CLM094252,0,clean
CLM094253,0,clean
CLM094254,0,clean
CLM094255,0,clean
CLM094256,0,clean
CLM094257,0,clean
CLM094258,0,clean
CLM094259,0,clean
CLM094260,0,clean
CLM094261,0,clean
CLM094262,0,clean
CLM094263,0,clean
CLM094264,0,clean
CLM094265,0,clean
CLM094266,0,clean
CLM094267,0,clean
CLM094268,0,clean
CLM094269,0,clean
CLM094270,0,clean
CLM094271,0,clean
CLM094272,0,clean
CLM094273,0,clean
CLM094274,0,clean
CLM094275,0,clean
CLM094276,0,clean
CLM094277,0,clean
CLM094278,0,clean
CLM094279,0,clean
CLM094280,0,clean
CLM094281,0,clean
CLM094282,0,clean
CLM094283,0,clean
CLM094284,0,clean
CLM094285,0,clean
CLM094286,0,clean
CLM094287,0,clean
CLM094288,0,clean
CLM094289,0,clean
CLM094290,0,clean
CLM094291,0,clean
CLM094292,0,clean
CLM094293,0,clean
CLM094294,0,clean
CLM094295,0,clean
CLM094296,0,clean
CLM094297,0,clean
CLM094298,0,clean
CLM094299,0,clean
CLM094300,0,clean
CLM094301,0,clean
CLM094302,0,clean
CLM094303,0,clean
CLM094304,0,clean
CLM094305,0,clean
CLM094306,0,clean
CLM094307,0,clean
CLM094308,0,clean
CLM094309,0,clean
CLM094310,0,clean
CLM094311,0,clean
CLM094312,0,clean
CLM094313,0,clean
CLM094314,0,clean
CLM094315,0,clean
CLM094316,0,clean
CLM094317,0,clean
CLM094318,0,clean
CLM094319,0,clean
CLM094320,0,clean
CLM094321,0,clean
CLM094322,0,clean
CLM094323,0,clean
CLM094324,0,clean
CLM094325,0,clean
CLM094326,0,clean
CLM094327,0,clean
CLM094328,1,random
CLM094329,0,clean
CLM094330,0,clean
CLM094331,0,clean
CLM094332,0,clean
CLM094333,0,clean
CLM094334,0,clean
CLM094335,0,clean
CLM094336,0,clean
CLM094337,0,clean
CLM094338,0,clean
CLM094339,0,clean
CLM094340,0,clean
CLM094341,0,clean
CLM094342,0,clean
CLM094343,0,clean
CLM094344,0,clean
CLM094345,0,clean
CLM094346,0,clean
CLM094347,0,clean
CLM094348,0,clean
CLM094349,0,clean
CLM094350,0,clean
CLM094351,0,clean
CLM094352,0,clean
CLM094353,0,clean
CLM094354,0,clean
CLM094355,0,clean
CLM094356,0,clean
CLM094357,0,clean
CLM094358,0,clean
CLM094359,0,clean
CLM094360,0,clean
CLM094361,0,clean
CLM094362,0,clean
CLM094363,0,clean
CLM094364,0,clean
CLM094365,0,clean
CLM094366,0,clean
CLM094367,0,clean
CLM094368,0,clean
CLM094369,0,clean
CLM094370,0,clean
CLM094371,0,clean
CLM094372,0,clean
CLM094373,0,clean
CLM094374,0,clean
CLM094375,0,clean
CLM094376,0,clean
CLM094377,0,clean
CLM094378,0,clean
CLM094379,0,clean
CLM094380,0,clean
CLM094381,0,clean
CLM094382,0,clean
CLM094383,0,clean
CLM094384,0,clean
CLM094385,0,clean
CLM094386,0,clean
CLM094387,0,clean
CLM094388,0,clean
CLM094389,0,clean
CLM094390,0,clean
CLM094391,0,clean
CLM094392,0,clean
CLM094393,0,clean
CLM094394,0,clean
CLM094395,0,clean
CLM094396,0,clean
CLM094397,0,clean
CLM094398,0,clean
CLM094399,0,clean
CLM094400,0,clean
CLM094401,0,clean
CLM094402,0,clean
CLM094403,0,clean
CLM094404,0,clean
CLM094405,0,clean
CLM094406,0,clean
CLM094407,0,clean
CLM094408,0,clean
CLM094409,0,clean
CLM094410,0,clean
CLM094411,0,clean
CLM094412,0,clean
CLM094413,0,clean
CLM094414,0,clean
CLM094415,0,clean
CLM094416,0,clean
CLM094417,0,clean
CLM094418,0,clean
CLM094419,0,clean
CLM094420,0,clean
CLM094421,0,clean
CLM094422,0,clean
CLM094423,0,clean
CLM094424,0,clean
CLM094425,0,clean
CLM094426,0,clean
CLM094427,0,clean
CLM094428,0,clean
CLM094429,0,clean
CLM094430,0,clean
CLM094431,0,clean
CLM094432,0,clean
CLM094433,0,clean
CLM094434,0,clean
CLM094435,0,clean
CLM094436,0,clean
CLM094437,0,clean
CLM094438,0,clean
CLM094439,0,clean
CLM094440,0,clean
CLM094441,0,clean
CLM094442,0,clean
CLM094443,0,clean
CLM094444,0,clean
CLM094445,0,clean
CLM094446,0,clean
CLM094447,0,clean
CLM094448,0,clean
CLM094449,0,clean
CLM094450,0,clean
CLM094451,0,clean
CLM094452,0,clean
CLM094453,0,clean
CLM094454,0,clean
CLM094455,0,clean
CLM094456,0,clean
CLM094457,0,clean
CLM094458,0,clean
CLM094459,0,clean
CLM094460,0,clean
CLM094461,0,clean
CLM094462,0,clean
CLM094463,0,clean
CLM094464,0,clean
CLM094465,0,clean
CLM094466,0,clean
CLM094467,0,clean
CLM094468,0,clean
CLM094469,0,clean
CLM094470,0,clean
CLM094471,0,clean
CLM094472,0,clean
CLM094473,0,clean
CLM094474,0,clean
CLM094475,0,clean
CLM094476,0,clean
CLM094477,0,clean
CLM094478,0,clean
CLM094479,0,clean
CLM094480,0,clean
CLM094481,0,clean
CLM094482,0,clean
CLM094483,0,clean
CLM094484,0,clean
CLM094485,0,clean
CLM094486,0,clean
CLM094487,0,clean
CLM094488,1,random
CLM094489,0,clean
CLM094490,0,clean
CLM094491,0,clean
CLM094492,0,clean
CLM094493,0,clean
CLM094494,0,clean
CLM094495,0,clean
CLM094496,0,clean
CLM094497,0,clean
CLM094498,0,clean
CLM094499,0,clean
CLM094500,0,clean
CLM094501,0,clean
CLM094502,0,clean
CLM094503,0,clean
CLM094504,0,clean
CLM094505,0,clean
CLM094506,0,clean
CLM094507,0,clean
CLM094508,0,clean
CLM094509,0,clean
CLM094510,0,clean
CLM094511,0,clean
CLM094512,0,clean
CLM094513,0,clean
CLM094514,0,clean
CLM094515,0,clean
CLM094516,0,clean
CLM094517,0,clean
CLM094518,0,clean
CLM094519,0,clean
CLM094520,0,clean
CLM094521,0,clean
CLM094522,0,clean
CLM094523,0,clean
CLM094524,0,clean
CLM094525,0,clean
CLM094526,0,clean
CLM094527,0,clean
CLM094528,0,clean
CLM094529,0,clean
CLM094530,0,clean
CLM094531,0,clean
CLM094532,0,clean
CLM094533,0,clean
CLM094534,0,clean
CLM094535,0,clean
CLM094536,0,clean
CLM094537,0,clean
CLM094538,0,clean
CLM094539,0,clean
CLM094540,0,clean
CLM094541,0,clean
CLM094542,0,clean
CLM094543,0,clean
CLM094544,0,clean
CLM094545,0,clean
CLM094546,0,clean
CLM094547,0,clean
CLM094548,0,clean
CLM094549,0,clean
CLM094550,0,clean
CLM094551,0,clean
CLM094552,0,clean
CLM094553,0,clean
CLM094554,0,clean
CLM094555,0,clean
CLM094556,0,clean
CLM094557,0,clean
CLM094558,0,clean
CLM094559,0,clean
CLM094560,0,clean
CLM094561,1,random
CLM094562,0,clean
CLM094563,0,clean
CLM094564,0,clean
CLM094565,0,clean
CLM094566,0,clean
CLM094567,0,clean
CLM094568,0,clean
CLM094569,0,clean
CLM094570,0,clean
CLM094571,0,clean
CLM094572,0,clean
CLM094573,0,clean
CLM094574,0,clean
CLM094575,0,clean
CLM094576,0,clean
CLM094577,0,clean
CLM094578,0,clean
CLM094579,0,clean
CLM094580,0,clean
CLM094581,0,clean
CLM094582,0,clean
CLM094583,0,clean
CLM094584,0,clean
CLM094585,0,clean
CLM094586,0,clean
CLM094587,0,clean
CLM094588,0,clean
CLM094589,0,clean
CLM094590,0,clean
CLM094591,0,clean
CLM094592,0,clean
CLM094593,0,clean
CLM094594,0,clean
CLM094595,0,clean
CLM094596,0,clean
CLM094597,0,clean
CLM094598,0,clean
CLM094599,0,clean
CLM094600,0,clean
CLM094601,0,clean
CLM094602,0,clean
CLM094603,0,clean
CLM094604,0,clean
CLM094605,0,clean
CLM094606,0,clean
CLM094607,0,clean
CLM094608,0,clean
CLM094609,0,clean
CLM094610,0,clean
CLM094611,0,clean
CLM094612,0,clean
CLM094613,0,clean
CLM094614,0,clean
CLM094615,0,clean
CLM094616,0,clean
CLM094617,0,clean
CLM094618,0,clean
CLM094619,0,clean
CLM094620,0,clean
CLM094621,0,clean
CLM094622,0,clean
CLM094623,0,clean
CLM094624,0,clean
CLM094625,0,clean
CLM094626,0,clean
CLM094627,0,clean
CLM094628,0,clean
CLM094629,0,clean
CLM094630,0,clean
CLM094631,0,clean
CLM094632,0,clean
CLM094633,0,clean
CLM094634,0,clean
CLM094635,0,clean
CLM094636,0,clean
CLM094637,0,clean
CLM094638,0,clean
CLM094639,0,clean
CLM094640,0,clean
CLM094641,0,clean
CLM094642,0,clean
CLM094643,0,clean
CLM094644,0,clean
CLM094645,0,clean
CLM094646,0,clean
CLM094647,0,clean
CLM094648,0,clean
CLM094649,0,clean
CLM094650,0,clean
CLM094651,0,clean
CLM094652,0,clean
CLM094653,0,clean
CLM094654,0,clean
CLM094655,0,clean
CLM094656,0,clean
CLM094657,0,clean
CLM094658,0,clean
CLM094659,0,clean
CLM094660,0,clean
CLM094661,0,clean
CLM094662,0,clean
CLM094663,0,clean
CLM094664,0,clean
CLM094665,0,clean
CLM094666,0,clean
CLM094667,0,clean
CLM094668,0,clean
CLM094669,0,clean
CLM094670,0,clean
CLM094671,0,clean
CLM094672,0,clean
CLM094673,0,clean
CLM094674,0,clean
CLM094675,0,clean
CLM094676,0,clean
CLM094677,0,clean
CLM094678,0,clean
CLM094679,0,clean
CLM094680,0,clean
CLM094681,0,clean
CLM094682,0,clean
CLM094683,0,clean
CLM094684,0,clean
CLM094685,0,clean
CLM094686,0,clean
CLM094687,0,clean
CLM094688,0,clean
CLM094689,0,clean
CLM094690,0,clean
CLM094691,0,clean
CLM094692,0,clean
CLM094693,0,clean
CLM094694,0,clean
CLM094695,0,clean
CLM094696,0,clean
CLM094697,0,clean
CLM094698,0,clean
CLM094699,0,clean
CLM094700,0,clean
CLM094701,0,clean
CLM094702,0,clean
CLM094703,0,clean
CLM094704,0,clean
CLM094705,0,clean
CLM094706,0,clean
CLM094707,0,clean
CLM094708,0,clean
CLM094709,0,clean
CLM094710,0,clean
CLM094711,0,clean
CLM094712,0,clean
CLM094713,0,clean
CLM094714,0,clean
CLM094715,0,clean
CLM094716,0,clean
CLM094717,0,clean
CLM094718,0,clean
CLM094719,0,clean
CLM094720,0,clean
CLM094721,0,clean
CLM094722,0,clean
CLM094723,1,random
CLM094724,0,clean
CLM094725,0,clean
CLM094726,0,clean
CLM094727,0,clean
CLM094728,1,random
CLM094729,1,random
CLM094730,0,clean
CLM094731,0,clean
CLM094732,0,clean
CLM094733,0,clean
CLM094734,0,clean
CLM094735,0,clean
CLM094736,0,clean
CLM094737,0,clean
CLM094738,0,clean
CLM094739,0,clean
CLM094740,0,clean
CLM094741,0,clean
CLM094742,0,clean
CLM094743,0,clean
CLM094744,0,clean
CLM094745,0,clean
CLM094746,0,clean
CLM094747,0,clean
CLM094748,0,clean
CLM094749,0,clean
CLM094750,0,clean
CLM094751,0,clean
CLM094752,0,clean
CLM094753,0,clean
CLM094754,0,clean
CLM094755,0,clean
CLM094756,0,clean
CLM094757,0,clean
CLM094758,0,clean
CLM094759,0,clean
CLM094760,0,clean
CLM094761,0,clean
CLM094762,0,clean
CLM094763,0,clean
CLM094764,0,clean
CLM094765,0,clean
CLM094766,0,clean
CLM094767,0,clean
CLM094768,0,clean
CLM094769,0,clean
CLM094770,0,clean
CLM094771,0,clean
CLM094772,0,clean
CLM094773,0,clean
CLM094774,0,clean
CLM094775,0,clean
CLM094776,0,clean
CLM094777,0,clean
CLM094778,0,clean
CLM094779,0,clean
CLM094780,0,clean
CLM094781,0,clean
CLM094782,0,clean
CLM094783,0,clean
CLM094784,0,clean
CLM094785,0,clean
CLM094786,0,clean
CLM094787,0,clean
CLM094788,0,clean
CLM094789,0,clean
CLM094790,0,clean
CLM094791,0,clean
CLM094792,0,clean
CLM094793,0,clean
CLM094794,1,random
CLM094795,1,random
CLM094796,0,clean
CLM094797,0,clean
CLM094798,0,clean
CLM094799,0,clean
CLM094800,0,clean
CLM094801,0,clean
CLM094802,0,clean
CLM094803,1,random
CLM094804,0,clean
CLM094805,1,random
CLM094806,0,clean
CLM094807,0,clean
CLM094808,0,clean
CLM094809,0,clean
CLM094810,0,clean
CLM094811,0,clean
CLM094812,0,clean
CLM094813,0,clean
CLM094814,0,clean
CLM094815,0,clean
CLM094816,0,clean
CLM094817,0,clean
CLM094818,0,clean
CLM094819,0,clean
CLM094820,0,clean
CLM094821,0,clean
CLM094822,0,clean
CLM094823,0,clean
CLM094824,0,clean
CLM094825,0,clean
CLM094826,0,clean
CLM094827,0,clean
CLM094828,0,clean
CLM094829,0,clean
CLM094830,0,clean
CLM094831,0,clean
CLM094832,0,clean
CLM094833,0,clean
CLM094834,0,clean
CLM094835,0,clean
CLM094836,0,clean
CLM094837,0,clean
CLM094838,0,clean
CLM094839,0,clean
CLM094840,0,clean
CLM094841,0,clean
CLM094842,0,clean
CLM094843,0,clean
CLM094844,0,clean
CLM094845,0,clean
CLM094846,0,clean
CLM094847,0,clean
CLM094848,0,clean
CLM094849,0,clean
CLM094850,0,clean
CLM094851,0,clean
CLM094852,0,clean
CLM094853,0,clean
CLM094854,0,clean
CLM094855,0,clean
CLM094856,0,clean
CLM094857,0,clean
CLM094858,0,clean
CLM094859,0,clean
CLM094860,0,clean
CLM094861,1,random
CLM094862,0,clean
CLM094863,0,clean
CLM094864,0,clean
CLM094865,0,clean
CLM094866,1,random
CLM094867,0,clean
CLM094868,0,clean
CLM094869,0,clean
CLM094870,0,clean
CLM094871,0,clean
CLM094872,0,clean
CLM094873,0,clean
CLM094874,0,clean
CLM094875,0,clean
CLM094876,0,clean
CLM094877,0,clean
CLM094878,0,clean
CLM094879,0,clean
CLM094880,0,clean
CLM094881,0,clean
CLM094882,0,clean
CLM094883,0,clean
CLM094884,0,clean
CLM094885,0,clean
CLM094886,0,clean
CLM094887,0,clean
CLM094888,0,clean
CLM094889,0,clean
CLM094890,0,clean
CLM094891,0,clean
CLM094892,0,clean
CLM094893,0,clean
CLM094894,0,clean
CLM094895,0,clean
CLM094896,0,clean
CLM094897,0,clean
CLM094898,0,clean
CLM094899,0,clean
CLM094900,0,clean
CLM094901,0,clean
CLM094902,0,clean
CLM094903,0,clean
CLM094904,0,clean
CLM094905,0,clean
CLM094906,0,clean
CLM094907,0,clean
CLM094908,0,clean
CLM094909,0,clean
CLM094910,0,clean
CLM094911,0,clean
CLM094912,0,clean
CLM094913,0,clean
CLM094914,0,clean
CLM094915,0,clean
CLM094916,0,clean
CLM094917,0,clean
CLM094918,0,clean
CLM094919,0,clean
CLM094920,0,clean
CLM094921,0,clean
CLM094922,0,clean
CLM094923,0,clean
CLM094924,0,clean
CLM094925,0,clean
CLM094926,0,clean
CLM094927,0,clean
CLM094928,0,clean
CLM094929,0,clean
CLM094930,0,clean
CLM094931,0,clean
CLM094932,0,clean
CLM094933,0,clean
CLM094934,0,clean
CLM094935,0,clean
CLM094936,0,clean
CLM094937,0,clean
CLM094938,0,clean
CLM094939,0,clean
CLM094940,0,clean
CLM094941,0,clean
CLM094942,0,clean
CLM094943,0,clean
CLM094944,0,clean
CLM094945,0,clean
CLM094946,0,clean
CLM094947,0,clean
CLM094948,0,clean
CLM094949,0,clean
CLM094950,0,clean
CLM094951,0,clean
CLM094952,1,random
CLM094953,0,clean
CLM094954,0,clean
CLM094955,0,clean
CLM094956,0,clean
CLM094957,0,clean
CLM094958,0,clean
CLM094959,0,clean
CLM094960,0,clean
CLM094961,0,clean
CLM094962,0,clean
CLM094963,0,clean
CLM094964,0,clean
CLM094965,0,clean
CLM094966,0,clean
CLM094967,0,clean
CLM094968,0,clean
CLM094969,0,clean
CLM094970,0,clean
CLM094971,0,clean
CLM094972,0,clean
CLM094973,0,clean
CLM094974,0,clean
CLM094975,0,clean
CLM094976,0,clean
CLM094977,0,clean
CLM094978,0,clean
CLM094979,0,clean
CLM094980,0,clean
CLM094981,0,clean
CLM094982,0,clean
CLM094983,0,clean
CLM094984,0,clean
CLM094985,0,clean
CLM094986,0,clean
CLM094987,0,clean
CLM094988,0,clean
CLM094989,0,clean
CLM094990,0,clean
CLM094991,0,clean
CLM094992,0,clean
CLM094993,0,clean
CLM094994,0,clean
CLM094995,0,clean
CLM094996,0,clean
CLM094997,0,clean
CLM094998,0,clean
CLM094999,0,clean
CLM095000,1,random
CLM095001,0,clean
CLM095002,0,clean
CLM095003,0,clean
CLM095004,0,clean
CLM095005,0,clean
CLM095006,0,clean
CLM095007,0,clean
CLM095008,0,clean
CLM095009,0,clean
CLM095010,0,clean
CLM095011,0,clean
CLM095012,0,clean
CLM095013,0,clean
CLM095014,0,clean
CLM095015,0,clean
CLM095016,0,clean
CLM095017,0,clean
CLM095018,0,clean
CLM095019,0,clean
CLM095020,0,clean
CLM095021,0,clean
CLM095022,1,random
CLM095023,0,clean
CLM095024,0,clean
CLM095025,0,clean
CLM095026,0,clean
CLM095027,0,clean
CLM095028,0,clean
CLM095029,0,clean
CLM095030,0,clean
CLM095031,0,clean
CLM095032,0,clean
CLM095033,0,clean
CLM095034,0,clean
CLM095035,0,clean
CLM095036,0,clean
CLM095037,0,clean
CLM095038,0,clean
CLM095039,0,clean
CLM095040,0,clean
CLM095041,0,clean
CLM095042,0,clean
CLM095043,0,clean
CLM095044,0,clean
CLM095045,0,clean
CLM095046,0,clean
CLM095047,0,clean
CLM095048,0,clean
CLM095049,0,clean
CLM095050,0,clean
CLM095051,0,clean
CLM095052,0,clean
CLM095053,0,clean
CLM095054,0,clean
CLM095055,0,clean
CLM095056,0,clean
CLM095057,0,clean
CLM095058,0,clean
CLM095059,0,clean
CLM095060,0,clean
CLM095061,0,clean
CLM095062,0,clean
CLM095063,0,clean
CLM095064,0,clean
CLM095065,0,clean
CLM095066,0,clean
CLM095067,0,clean
CLM095068,0,clean
CLM095069,0,clean
CLM095070,0,clean
CLM095071,0,clean
CLM095072,0,clean
CLM095073,0,clean
CLM095074,0,clean
CLM095075,0,clean
CLM095076,0,clean
CLM095077,0,clean
CLM095078,0,clean
CLM095079,0,clean
CLM095080,0,clean
CLM095081,0,clean
CLM095082,0,clean
CLM095083,0,clean
CLM095084,0,clean
CLM095085,0,clean
CLM095086,0,clean
CLM095087,0,clean
CLM095088,0,clean
CLM095089,0,clean
CLM095090,0,clean
CLM095091,0,clean
CLM095092,0,clean
CLM095093,0,clean
CLM095094,0,clean
CLM095095,0,clean
CLM095096,0,clean
CLM095097,0,clean
CLM095098,0,clean
CLM095099,0,clean
CLM095100,0,clean
CLM095101,0,clean
CLM095102,0,clean
CLM095103,0,clean
CLM095104,0,clean
CLM095105,0,clean
CLM095106,0,clean
CLM095107,0,clean
CLM095108,0,clean
CLM095109,0,clean
CLM095110,0,clean
CLM095111,0,clean
CLM095112,0,clean
CLM095113,0,clean
CLM095114,0,clean
CLM095115,0,clean
CLM095116,0,clean
CLM095117,0,clean
CLM095118,0,clean
CLM095119,0,clean
CLM095120,0,clean
CLM095121,0,clean
CLM095122,0,clean
CLM095123,0,clean
CLM095124,0,clean
CLM095125,0,clean
CLM095126,0,clean
CLM095127,0,clean
CLM095128,0,clean
CLM095129,0,clean
CLM095130,0,clean
CLM095131,0,clean
CLM095132,0,clean
CLM095133,0,clean
CLM095134,0,clean
CLM095135,0,clean
CLM095136,0,clean
CLM095137,0,clean
CLM095138,0,clean
CLM095139,0,clean
CLM095140,0,clean
CLM095141,0,clean
CLM095142,0,clean
CLM095143,0,clean
CLM095144,0,clean
CLM095145,0,clean
CLM095146,0,clean
CLM095147,0,clean
CLM095148,0,clean
CLM095149,0,clean
CLM095150,0,clean
CLM095151,0,clean
CLM095152,0,clean
CLM095153,0,clean
CLM095154,0,clean
CLM095155,0,clean
CLM095156,0,clean
CLM095157,0,clean
CLM095158,0,clean
CLM095159,0,clean
CLM095160,0,clean
CLM095161,0,clean
